index,SP500,US10,US5
1998-01-05,-0.05934464920695303,0.01588678768206902,0.014474537289409228
1998-01-12,0.04173992088831237,-0.008227875227448115,-0.006526419191371706
1998-01-19,-0.022672557309730765,-0.006944330040325164,-0.0035815400974964842
1998-01-26,0.02347943609263292,0.00907145571799302,0.005392399491205514
1998-02-02,0.03169819811082521,-0.005242755996197076,-0.0028495474678089734
1998-02-09,0.0028674099588096693,0.0035745611170096116,0.0018462698771435809
1998-02-16,0.008658268123991734,-0.00413026310087853,-0.0027043232090598135
1998-02-23,0.013289632332220854,-0.00611040143235311,-0.005875561094810943
1998-03-02,0.006392086373045183,-0.0055844277651332635,-0.002589867418225608
1998-03-09,0.0102505782580968,0.00804574900708171,0.005009707274482304
1998-03-16,0.028166970708435587,0.0002725743283671303,0.00014079839603311763
1998-03-23,-0.003653565847446279,-0.0061148190066818335,-0.005738211536151902
1998-03-30,0.023969156971003477,0.012144736078795914,0.009423583573086218
1998-04-06,-0.013399838849669318,-0.00607576242910487,-0.004139823000614703
1998-04-13,0.01224478843715349,0.003879884770276524,0.002576070295704832
1998-04-20,-0.016179237772479087,-0.00416667523992824,-0.00258009270755782
1998-04-27,0.01384539055487791,-0.0006131439621381818,-0.00031538863267659763
1998-05-04,-0.011840521786804087,-0.0011183051914134857,-0.000720795034910005
1998-05-11,-0.0027601293983891776,-0.0005778522806766252,-0.0011587785432897546
1998-05-18,0.0008255955655229403,0.002493594486529105,0.0011444215568421818
1998-05-25,-0.0027981109028839164,0.0019360708005127184,0.0012871032364552121
1998-06-01,0.024274296130217667,-0.000556070946328874,-0.0011466815020361202
1998-06-08,-0.01470922411170153,0.009061750758230453,0.007549338878620363
1998-06-15,-0.0015002635730543574,-0.004141851119799487,-0.0032850570952398296
1998-06-22,0.03167977595495675,0.001098222185446615,-0.00014314105022981413
1998-06-29,0.009424091304719235,0.002467026167440384,0.002704404041498857
1998-07-06,0.0016408238027499724,-0.00027667315580329107,0.00028261639610879195
1998-07-13,0.01765643602558509,-0.005496700987058968,-0.003560382999996714
1998-07-20,-0.03966197896499958,0.0024711715917023706,0.000426904002376224
1998-07-27,-0.022471035277968385,-0.0022012069460065394,-0.0015697166895186452
1998-08-03,-0.02600882548948856,0.0076642934516562185,0.006112011564777585
1998-08-10,-0.0310797148878324,0.0005415301736896295,0.00028073304330424953
1998-08-17,0.02187362002437992,0.005435015512903981,0.004239588101764139
1998-08-24,-0.05325822011543813,0.012923134944257293,0.009123421817984308
1998-08-31,-0.05910720591432882,0.003729476327099044,0.0008318322237697732
1998-09-07,-0.01581810665270341,0.012626247434989852,0.010055632114197393
1998-09-14,0.007112882242849453,0.0094149133917023,0.005080239443913764
1998-09-21,0.017309555031257924,0.0059648422543373755,0.004502976144229964
1998-09-28,-0.03798883837866528,0.015134602375547682,0.009354364394374072
1998-10-05,-0.021534590776375054,-0.030851353652339115,-0.016170390825795893
1998-10-12,0.07146208298615749,0.019154056366317417,0.013147735995458501
1998-10-19,0.006366169976642478,-0.012985799150237634,-0.009790739115406932
1998-10-26,0.02899769797114455,0.004638769939876822,0.0013309677622656661
1998-11-02,0.036995373206624514,-0.022403484864633297,-0.015839597150390308
1998-11-09,-0.012385814654777744,0.00581527646516967,0.0012452120314446933
1998-11-16,0.029437791345926972,-0.0013223963241598964,-0.0033223631385570483
1998-11-23,0.015011292073803105,-0.0023768307522665927,-0.0008316201240931317
1998-11-30,-0.012632018661055323,0.01068826207027899,0.008211784422011516
1998-12-07,-0.013830884982870988,0.0009977368649990515,-0.000431152170256651
1998-12-14,0.01788926060497046,0.0005086546213416926,0.00012792397013669087
1998-12-21,0.034939469587825504,-0.017613814894720317,-0.014786736139431671
1998-12-28,0.009476351874419595,0.0049878450643085865,0.004830411037534918
1999-01-04,0.03686979509196979,-0.009793522676047342,-0.006236770030029889
1999-01-11,-0.03144720830168851,0.005780027320803248,0.005374229298382125
1999-01-18,-0.020552503828245403,0.005769855970479335,0.002478238872036762
1999-01-25,0.039321599963595355,0.0007846442734853032,0.000412329603922275
1999-02-01,-0.030371135530522876,-0.019099415472841594,-0.01291112133109245
1999-02-08,-0.005772681057039906,-0.006474791201200021,-0.005757929077043852
1999-02-15,0.000711340485726868,-0.002163540785154571,-0.0008471182110447986
1999-02-22,-0.007002128323308506,-0.011702640016783708,-0.009166680721933638
1999-03-01,0.03461415554271715,-0.003585714453544617,-0.0007190041776411107
1999-03-08,0.010045946701569842,0.007064723319119477,0.006168879665960372
1999-03-15,0.004281332718164159,-1.2325056667609503e-05,-4.774207824644137e-06
1999-03-22,-0.010630211824610155,-0.002453475247334698,-0.00014484378419736283
1999-03-29,0.004324197339414196,0.002684677856915255,0.0012444058441773245
1999-04-05,0.01847212228651663,0.010225139116618723,0.005289775194373352
1999-04-12,-0.02710189935034109,-0.008641764839237398,-0.006426892317674711
1999-04-19,0.030590602858700442,-0.0011034892370731133,-0.0001493937165006076
1999-04-26,-0.02165418355066939,-0.00494715322465892,-0.0038149709649913533
1999-05-03,0.010855802930875035,-0.010437191415452712,-0.00650169012333449
1999-05-10,-0.009379704935903937,-0.00646006300535564,-0.004875345617271945
1999-05-17,-0.0030466065788921793,0.0019236011925627986,0.0014134720928302023
1999-05-24,-0.029538771666775918,-0.0069558761147580014,-0.00470323812654337
1999-05-31,0.024926665765295418,0.0014112334180073384,-0.0005767220762410415
1999-06-07,-0.026006230974114797,-0.011091419068452646,-0.006662603375006601
1999-06-14,0.03501773066319204,0.011581293374559834,0.007922427169360528
1999-06-21,-0.020937401932771025,-0.010511557731576426,-0.006075346791625057
1999-06-28,0.05597162889948963,0.011854379007196329,0.00877019525484037
1999-07-05,0.00779243372583246,0.0018234808310776405,0.0017200248490230022
1999-07-12,0.00978848379669173,0.009370235148256002,0.006571760575761822
1999-07-19,-0.046927363174154926,-0.009568282727776985,-0.005596604912234457
1999-07-26,-0.02399015651365837,-0.005099266634473256,-0.0047538548702698285
1999-08-02,-0.01845382209171637,-0.0068679009552815844,-0.004216000258754245
1999-08-09,0.01936037294344462,0.0025231712311743638,0.003014517218826045
1999-08-16,0.005089197195930679,0.0057980457821321385,0.003596566033125465
1999-08-23,0.008554101496959154,0.002922975803817767,0.0025614997013480483
1999-08-30,0.007283450094272462,-0.0021764507661087094,-0.0007416376858293125
1999-09-06,0.0007028831575751479,0.003967155513656882,0.002158499577023395
1999-09-13,-0.012795338358700241,0.002398911408766671,0.0012905351031687101
1999-09-20,-0.048211454011686715,0.007447194485345126,0.00529751737817301
1999-09-27,0.002898452247949327,-0.015362150515472984,-0.010251116192357548
1999-10-04,0.04054908158646025,-0.0028834309544295855,-0.003349854448077224
1999-10-11,-0.05418221152768987,-0.0008852010404907787,-0.00030288809280335123
1999-10-18,0.039572075225665096,-0.006343458706057708,-0.004227601183461851
1999-10-25,0.049746649377725605,0.014587674965327469,0.008559841971766367
1999-11-01,0.006333390048279633,0.0067972792089178065,0.004757378114970375
1999-11-08,0.011370431649452617,-0.0034025093873066006,-0.00332055203272997
1999-11-15,0.018120560263587524,-0.007673944256873602,-0.005354066242848331
1999-11-22,-0.003590880657255671,-0.0004287123595158005,-0.0010159019443990581
1999-11-29,0.016493006934150796,-0.0020338087027873316,-0.000960865365467438
1999-12-06,-0.016224361147185565,0.0033495156452309077,0.004475288454730281
1999-12-13,0.00689203082844281,-0.017406372307238377,-0.010028920604686416
1999-12-20,0.024363051266448416,-0.007461126902041192,-0.0038934500413364877
1999-12-27,0.004718807267232655,-0.003592725659067355,-0.0026334223917744808
2000-01-03,-0.01791548625895338,-0.003023561258599059,-0.000823791601704532
2000-01-10,0.01190130077015614,-0.00017424205097813818,-0.0061862448031771745
2000-01-17,-0.011018847250508522,-0.0015855810397380206,-0.0003237486530950249
2000-01-24,-0.06268857352096155,0.00957184376524344,-0.0008138267575620872
2000-01-31,0.04668956034052521,0.006118560737417874,0.0016671438786197527
2000-02-07,-0.025154509370993592,-0.011250533414934474,-0.0023433423724088433
2000-02-14,-0.03241361447259367,0.007051974692874144,0.002001560705854771
2000-02-21,-0.00836399272187666,0.0009353736787935593,0.0021373926737856307
2000-02-28,0.052724038352363556,-0.0014891665122643955,-0.0032997002311532897
2000-03-06,-0.009522039409139635,-0.0009097897976136006,0.0004761145365614267
2000-03-13,0.0472234474285742,0.01450066423683907,0.007519740379787741
2000-03-20,0.043590485136914055,-0.0028496943207637878,-0.002406160660999068
2000-03-27,-0.02694290483830716,0.014084343234257817,0.008110271828602623
2000-04-03,0.009687658596242356,0.004731654709189135,0.005501390428422627
2000-04-10,-0.11441780658946588,-0.006931181939522597,0.001086882123984697
2000-04-17,0.055186200832314174,-0.003058030849825991,-0.002769566332224613
2000-04-24,0.015183414919212709,-0.013183682756451305,-0.013554379829059783
2000-05-01,-0.014280043305266134,-0.017511012267514385,-0.007238661421059048
2000-05-08,-0.006816974527756481,-4.398808735159559e-05,-0.0013056058618386894
2000-05-15,-0.011749230114385634,0.0003730559174267311,0.0011202431542809326
2000-05-22,-0.01956809298621779,0.009572074898626513,0.007377384773690154
2000-05-29,0.032701910343718985,0.014232238892093468,0.010212570017187396
2000-06-05,-0.009588331181880932,0.0015952169468000021,0.00015765042832732875
2000-06-12,0.002307269415437122,0.009120924421071146,0.007436381270542705
2000-06-19,-0.016486364520541173,-0.013096208781379255,-0.007931628253882772
2000-06-26,0.0032642873341034075,0.011136376083688759,0.008066899551458846
2000-07-03,0.03560346904118272,0.0028332823013249354,0.0019634947275998624
2000-07-10,0.019127530159623173,-0.007102290609079746,-0.004354633195072887
2000-07-17,-0.02284229415016567,0.008104456091288,0.003924723541180553
2000-07-24,-0.04003680468896216,-0.0011152925907132445,-8.044203402913721e-05
2000-07-31,0.027471002675764914,0.009504842530472893,0.005965157062138451
2000-08-07,0.003967155877851257,-0.0022127923660771715,-0.001654809789409078
2000-08-14,0.015313269536593226,0.0019555047679610527,-0.0006305089574926948
2000-08-21,0.007944010950485804,0.003979249579331591,0.003523470155485271
2000-08-28,0.007121574896013236,0.004025752543187936,0.0037298097632136556
2000-09-04,-0.010774723861290825,-0.0030436288204754225,-0.0013259623338282552
2000-09-11,-0.023588940222440496,-0.004157143867281401,0.001087255020856832
2000-09-18,-0.009596206043515682,0.001244994036109615,-8.040794709257516e-05
2000-09-25,-0.010656748792560402,0.003431946111605932,0.002175588780952106
2000-10-02,-0.019772216317280874,6.726060732377458e-05,-0.0007019625085289726
2000-10-09,-0.030134730340204537,0.00550167067194931,0.004644237005171735
2000-10-16,0.01765416209009325,0.006006248100740732,-0.001239443565950991
2000-10-23,-0.007633930158527414,-0.005183434113051823,-0.003950152492498291
2000-10-30,0.024425574694244816,-0.006618265129299394,-0.003111495546931937
2000-11-06,-0.04539710093089323,0.003564479496429843,0.0010840475148491614
2000-11-13,-0.0019347232939533133,0.005792595362256319,0.003174439974303502
2000-11-20,-0.035331793815340296,0.005452907379770227,0.00355013763492108
2000-11-27,-0.019700784191576858,0.007683085476415392,0.005829974068021342
2000-12-04,0.012016939336835779,0.008530372207049094,0.00587802108822551
2000-12-11,-0.02521425901328622,0.010941702472536096,0.00600139405909809
2000-12-18,-0.00045479073868364556,0.008605556322791454,0.007769977525111847
2000-12-25,-0.0016362215375643717,-0.005291247780108162,-0.0027178028551645885
2001-01-01,0.0022849016632779037,-0.0008689028689680342,0.0012800481248011102
2001-01-08,0.018847043873956058,-0.016686668803059555,-0.010919843694119708
2001-01-15,0.008860704572089408,0.004737925846602355,0.0035288638387421193
2001-01-22,0.011009638559246816,-0.006060356061168598,-0.0029445515070984306
2001-01-29,-0.006961339446120745,0.008379359892307526,0.003523254425923716
2001-02-05,-0.024833112540068307,0.002652505635733979,0.0017203612179298143
2001-02-12,-0.012572950274674269,-0.005227500540928004,-0.0028761023893337416
2001-02-19,-0.030301343831720222,0.001329677438709501,0.0031512848653644705
2001-02-26,-0.01093842645958621,0.006414566902180198,0.003577066970042648
2001-03-05,-0.0037276592678389224,0.0019869958090084163,0.00021946802732900994
2001-03-12,-0.07028268631854505,0.009980024787404694,0.008740747538950462
2001-03-19,-0.008876875290966306,-0.000322716778125654,0.00013057471632527476
2001-03-26,0.013139879044651852,-0.004887656304483173,-0.0023914316426641487
2001-04-02,-0.026773369217009492,0.004220595166289601,0.0036783631580993717
2001-04-09,0.045907437849437065,-0.0178696130861813,-0.011445709082233024
2001-04-16,0.05495924011565319,0.0022631703804117708,0.00371250199033724
2001-04-23,0.006736749447292881,-0.0037539249768589024,-0.002877213968040585
2001-04-30,0.011513501170961902,0.010306423928999576,0.004630092421598009
2001-05-07,-0.017493477036938678,-0.01854971181654735,-0.010550175834551985
2001-05-14,0.03421411164959491,0.0027853637425530606,-0.0005318988626787867
2001-05-21,-0.013525133341864407,-0.003052712411825618,-0.005921069899748324
2001-05-28,-0.0025071026851078,0.010487891177672752,0.010487891177672752
2001-06-04,0.0006516136003250819,0.0015674655602009495,0.0015674655602009495
2001-06-11,-0.03880738769937025,0.008351259018509938,0.008351259018509938
2001-06-18,0.006389152905833776,0.009028392426336278,0.009028392426336278
2001-06-25,-0.002512219626541538,-0.019129371292295902,-0.016003603258881484
2001-07-02,-0.013028142681180771,0.005351958617874438,0.004744083159894003
2001-07-09,0.026009898353979898,0.009834195816268872,0.00450419298235596
2001-07-16,-0.00920015412917611,0.008531897214091123,0.005075307927945397
2001-07-23,-0.004520476982470445,0.0030906987983757668,0.0041619666188043745
2001-07-30,0.008188150530135753,-0.00312962418819725,-0.0025381720344798634
2001-08-06,-0.024357403960694374,0.00676718638239525,0.006298806604221547
2001-08-13,-0.022267068932440376,0.008339096871371523,0.004640620276647741
2001-08-20,0.019082971887129867,-0.003375349600882164,-0.002736702620351257
2001-08-27,-0.04603432503540137,0.006192980835125686,0.004345390844593643
2001-09-03,-0.04391899211542714,0.01409174483509623,0.010482359608130253
2001-09-10,0.010948071859480718,0.010958729690745964,0.015021615644074542
2001-09-17,-0.07128639814568714,-0.009553992642417509,-0.0023265764225478235
2001-09-24,0.06951322824555815,0.007907296657830314,0.0012183684240538468
2001-10-01,0.026243334921518566,0.006792438417936569,0.0036739808565656555
2001-10-08,0.01989225724713666,-0.004108332909784303,-0.0026099757186173753
2001-10-15,-0.019626768470673427,0.0035000506430418934,0.0022329554628614944
2001-10-22,0.026327618220650873,0.007203271132772961,0.004960701275310102
2001-10-29,-0.011626070674922523,0.00991629881665551,0.006134512966118985
2001-11-05,0.03051205236076578,0.0029107730261636296,0.0020471701486923237
2001-11-12,0.013860281811289139,-0.034043275825646375,-0.023657392549190012
2001-11-19,-0.002784923959066439,-0.004702859588562921,-0.0011370011951338617
2001-11-26,-0.011647329765960826,0.019826998615096146,0.015594174949393604
2001-12-03,0.017880847444439053,-0.028690345700854027,-0.018689764404989033
2001-12-10,-0.032111750556770846,0.00020873021517843308,0.0005572911985525023
2001-12-17,0.0191847012391167,0.006161834307258226,0.002814092296146639
2001-12-24,0.004300645926157315,0.0021542927241667005,0.0024434232252583746
2001-12-31,0.009459714013196611,0.008112002938363583,0.0061327835737753165
2002-01-07,-0.023792172618909816,0.019690157283124992,0.01439913026631856
2002-01-14,-0.016765079107257837,-2.7225200675811117e-05,-0.0008913258100110202
2002-01-21,0.010393322699768668,-0.01071037689257056,-0.007880195809474414
2002-01-28,-0.009337399143910532,0.007560081103170995,0.005201132340323525
2002-02-04,-0.02485980799603739,0.0064949941835424985,0.006283904626061135
2002-02-11,0.007304296866889411,0.001203719059267968,0.00027763713660823976
2002-02-18,0.006956823451561695,0.004077591776225283,0.0027664557610363218
2002-02-25,0.0362448202992158,-0.008557465374946982,-0.005989992370044118
2002-03-04,0.02699648733426662,-0.022560009764908896,-0.01711101894658182
2002-03-11,0.00011439644844176214,-0.001740226833097382,-0.00017791521131851722
2002-03-18,-0.015097040479102413,-0.0020788901145141346,-0.0030162568033493056
2002-03-25,-0.0003194502038266914,-2.1848016393844275e-05,0.00036676567373660016
2002-04-01,-0.01678812372309872,0.01696217090387988,0.01144185184218113
2002-04-08,-0.012482438781867243,0.004175044201668938,0.005565156446691305
2002-04-15,0.012877405118772278,-0.0013550569590260661,-0.00029913287934571345
2002-04-22,-0.05019523132023326,0.01120418124899004,0.006786158767623677
2002-04-29,0.0007281520056141716,0.0012339709122559314,0.002122979052059911
2002-05-06,-0.018980690281226766,-0.0014664868486842899,0.0007779588170017332
2002-05-13,0.047023168125345564,-0.008223819386064443,-0.005101838656658477
2002-05-20,-0.021053280930309115,0.010501073719227495,0.0068263076442254145
2002-05-27,-0.008432070605818336,0.006165021066256021,0.004727325558972263
2002-06-03,-0.03808363489173263,0.00058461980182646,0.0013230109422237455
2002-06-10,-0.019114086918701464,0.017964626253988262,0.010976356462188724
2002-06-17,-0.018846669779242823,0.003261748215179135,0.003099006705108085
2002-06-24,-0.0024483314305231785,-0.003631660243312039,-0.001048639856464661
2002-07-01,-0.038331921619536136,0.005650441209205386,0.004636764488512377
2002-07-08,-0.07853725035883717,0.018471690321713495,0.013851918327443905
2002-07-15,-0.08465061753230879,0.004044183363844365,0.003992044452263991
2002-07-22,0.00878162595208746,0.014284831464712114,0.013189577845622361
2002-07-29,0.01124014198914038,0.009592164438264134,0.007155939114919797
2002-08-05,0.04636086666994579,0.0028707601155011867,0.0005083380253422844
2002-08-12,0.02111185816221245,-0.008587739173128765,-0.007345493401627008
2002-08-19,0.013263431681362525,0.008718323333623573,0.006009738664613013
2002-08-26,-0.027253704951832526,0.005684742360628745,0.005495376948071037
2002-09-02,0.01870460828362694,-0.002526697762282739,-0.002045608214164858
2002-09-09,-0.004203197301869316,0.00782753013319903,0.004230190836514927
2002-09-16,-0.0572086397450936,0.009019681032764727,0.007545535914239074
2002-09-23,-0.021609129753889768,0.0050418460528282825,0.0041712570368331045
2002-09-30,-0.02569906350234549,0.0009153397860945567,0.0014847626052314315
2002-10-07,0.03761667700813427,-0.005078453689476147,-0.0029164442672134595
2002-10-14,0.05038654696341699,-0.005476787881748597,-0.0040496369811704085
2002-10-21,0.016775405760098804,0.003910475240764721,0.004435148394779449
2002-10-28,-0.0005363627244762241,0.009767559783043278,0.00861734835305173
2002-11-04,-0.008379163456368613,0.006903648491933787,0.00143083582899478
2002-11-11,0.019086045403760125,-0.011884042903681672,-0.00873547438411093
2002-11-18,0.020994893121629436,-0.009494379194900749,-0.007677557304329403
2002-11-25,0.009305215238719189,-0.004893064517474077,-0.002509613869671732
2002-12-02,-0.02423180030626531,0.009910896824175518,0.006965099903360281
2002-12-09,-0.02976125629409938,0.004290592030682101,0.003290128781295558
2002-12-16,0.010948244007215942,0.00940519382917896,0.007371969889800629
2002-12-23,-0.02768591011413834,0.009870285254991434,0.00600967829479843
2002-12-30,0.011006443941597525,0.000475208325952304,0.00034177879686078194
2003-01-06,0.017561158147648515,-0.007882017873001723,-0.005132197940415296
2003-01-13,-0.025858428628739966,0.011025489036773136,0.006413068494210208
2003-01-20,-0.032752647603047635,0.005518288891315587,0.003457920753635135
2003-01-27,-0.007044029068998373,-0.004867441195502264,-0.003680264933737675
2003-02-03,-0.028948520762769308,0.0038650792774183786,0.003175141582963643
2003-02-10,0.007382443996411688,0.002142113117861209,0.0024000297477354405
2003-02-17,-0.00511522911463963,0.003850208847423461,0.0029590286901089074
2003-02-24,-0.007785313813247927,0.012188847467157987,0.008043249551556192
2003-03-03,-0.0152408381274025,0.0068049191045713355,0.004791943824764796
2003-03-10,0.006019538416583391,-0.007830486029588383,-0.00586371309960609
2003-03-17,0.06902590872262115,-0.02295606970567618,-0.015835701707908646
2003-03-24,-0.03510833140197921,0.014762504087576046,0.01206350401548396
2003-03-31,0.01725400213925106,-0.0018827200612769018,-0.0007053430966726847
2003-04-07,-0.011850554047923883,-2.635844844627727e-05,-0.0012621083820287934
2003-04-14,0.025660732878043033,0.0008095732675994229,-0.000766968785342631
2003-04-21,0.005821490256538822,0.007151006838109177,0.006617278902487991
2003-04-28,0.03153381166379253,-0.0006365134042366936,0.0004694748116678077
2003-05-05,0.0049222351545425745,0.01683280944869639,0.011330324594764535
2003-05-12,0.012681277477172502,0.011090214671458095,0.0063587002741341755
2003-05-19,-0.013120049100031887,0.006578572902900107,0.0034970660425019677
2003-05-26,0.014263155703814007,0.004218957050216579,0.003509967025200835
2003-06-02,0.02497811538888848,-0.0005054834257039651,0.00011550452255159509
2003-06-09,0.0017805854214500098,0.015738197755080698,0.010391327068805455
2003-06-16,0.002707213193259002,-0.017682250402066103,-0.010843430005158274
2003-06-23,-0.018806392320684165,-0.009537571347248893,-0.006961176894567496
2003-06-30,0.00929867314993548,-0.0030328024463910437,0.00040046578453818357
2003-07-07,-0.005396668409641496,0.0061467032933651185,0.004074205427117333
2003-07-14,-0.006977927805233581,-0.021888508028596196,-0.014397316951959805
2003-07-21,0.006003529295292985,-0.011823470726205763,-0.005631709763617488
2003-07-28,-0.017530597629355923,-0.023738058580475545,-0.014131021824359808
2003-08-04,-0.0018339328624846734,0.01784470378571297,0.009799454416464648
2003-08-11,0.012632764726792499,-0.016586906356490457,-0.007652817443136061
2003-08-18,0.0019158331012973304,0.0042806414690851466,-0.0013666570962590518
2003-08-25,0.015209985254699278,0.003074071641016136,0.001511586908233355
2003-09-01,0.00021480112047596398,0.02324486384495686,0.017126033371411584
2003-09-08,-0.004275802873768242,0.008921360933940397,0.006011229593636543
2003-09-15,0.015907370359169136,0.005336072140021443,0.0034151529194522664
2003-09-22,-0.03826922503137961,0.01127350212203417,0.007904204238801133
